event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,report_type,round,source_file,extracted_at,identifier,v8sc_name,kph
TAS,Q15,7,James Golding,Ford Mustang GT,4,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,3,Aaron Cameron,Ford Mustang GT,4,1,35,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,14,Cameron Hill,Toyota GR Supra A90,4,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,777,Declan Fraser,Chev Camaro ZL1,4,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,31,Jayden Ojeda,Chev Camaro ZL1,4,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,9,Jobe Stewart,Chev Camaro ZL1,4,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,99,Cooper Murray,Chev Camaro ZL1,4,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,11,Jackson Walls,Ford Mustang GT,4,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,96,Macauley Jones,Toyota GR Supra A90,4,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,55,Thomas Randle,Ford Mustang GT,5,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,20,David Reynolds,Chev Camaro ZL1,5,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,18,Anton De Pasquale,Chev Camaro ZL1,5,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,17,Brodie Kostecki,Ford Mustang GT,5,1,34,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,38,Rylan Gray,Ford Mustang GT,5,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,10,Zach Bates,Chev Camaro ZL1,5,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,8,Andre Heimgartner,Toyota GR Supra A90,5,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,4,Jack Le Brocq,Chev Camaro ZL1,5,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,1,Chaz Mostert,Toyota GR Supra A90,5,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,2,Ryan Wood,Toyota GR Supra A90,6,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,18,Anton De Pasquale,Chev Camaro ZL1,10,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,20,David Reynolds,Chev Camaro ZL1,10,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,8,Andre Heimgartner,Toyota GR Supra A90,10,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,96,Macauley Jones,Toyota GR Supra A90,9,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,1,Chaz Mostert,Toyota GR Supra A90,10,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,2,Ryan Wood,Toyota GR Supra A90,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,17,Brodie Kostecki,Ford Mustang GT,10,1,36,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,19,Matthew Payne,Ford Mustang GT,10,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,888,William Brown,Ford Mustang GT,9,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,88,Broc Feeney,Ford Mustang GT,10,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,6,Cameron Waters,Ford Mustang GT,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,31,Jayden Ojeda,Chev Camaro ZL1,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,99,Cooper Murray,Chev Camaro ZL1,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,55,Thomas Randle,Ford Mustang GT,11,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,3,Aaron Cameron,Ford Mustang GT,10,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,7,James Golding,Ford Mustang GT,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,14,Cameron Hill,Toyota GR Supra A90,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,38,Rylan Gray,Ford Mustang GT,11,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,777,Declan Fraser,Chev Camaro ZL1,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,10,Zach Bates,Chev Camaro ZL1,11,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,11,Jackson Walls,Ford Mustang GT,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,4,Jack Le Brocq,Chev Camaro ZL1,11,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,9,Jobe Stewart,Chev Camaro ZL1,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,88,Broc Feeney,Ford Mustang GT,13,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,888,William Brown,Ford Mustang GT,12,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,14,Cameron Hill,Toyota GR Supra A90,13,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,17,Brodie Kostecki,Ford Mustang GT,13,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,20,David Reynolds,Chev Camaro ZL1,13,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,19,Matthew Payne,Ford Mustang GT,14,1,35,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,18,Anton De Pasquale,Chev Camaro ZL1,14,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,8,Andre Heimgartner,Toyota GR Supra A90,14,1,36,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,8,Andre Heimgartner,Toyota GR Supra A90,17,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,31,Jayden Ojeda,Chev Camaro ZL1,13,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,888,William Brown,Ford Mustang GT,16,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,17,Brodie Kostecki,Ford Mustang GT,16,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,20,David Reynolds,Chev Camaro ZL1,16,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,18,Anton De Pasquale,Chev Camaro ZL1,17,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,2,Ryan Wood,Toyota GR Supra A90,14,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,14,Cameron Hill,Toyota GR Supra A90,17,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,19,Matthew Payne,Ford Mustang GT,18,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,Q15,88,Broc Feeney,Ford Mustang GT,18,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Qualifying 15.pdf,2026-05-23 11:54:41,,,
TAS,P04,888,William Brown,Ford Mustang GT,0,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,4,Jack Le Brocq,Chev Camaro ZL1,0,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,10,Zach Bates,Chev Camaro ZL1,0,1,36,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,888,William Brown,Ford Mustang GT,0,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,8,Andre Heimgartner,Toyota GR Supra A90,0,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,14,Cameron Hill,Toyota GR Supra A90,0,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,96,Macauley Jones,Toyota GR Supra A90,0,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,11,Jackson Walls,Ford Mustang GT,0,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,1,Chaz Mostert,Toyota GR Supra A90,0,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,777,Declan Fraser,Chev Camaro ZL1,0,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,31,Jayden Ojeda,Chev Camaro ZL1,0,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,9,Jobe Stewart,Chev Camaro ZL1,0,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,88,Broc Feeney,Ford Mustang GT,1,1,34,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,19,Matthew Payne,Ford Mustang GT,1,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,26,Kai Allen,Ford Mustang GT,1,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,6,Cameron Waters,Ford Mustang GT,1,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,55,Thomas Randle,Ford Mustang GT,1,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,17,Brodie Kostecki,Ford Mustang GT,1,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,2,Ryan Wood,Toyota GR Supra A90,1,1,34,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,38,Rylan Gray,Ford Mustang GT,1,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,20,David Reynolds,Chev Camaro ZL1,1,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,18,Anton De Pasquale,Chev Camaro ZL1,1,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,7,James Golding,Ford Mustang GT,1,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,3,Aaron Cameron,Ford Mustang GT,1,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,18,Anton De Pasquale,Chev Camaro ZL1,5,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,88,Broc Feeney,Ford Mustang GT,6,1,36,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,19,Matthew Payne,Ford Mustang GT,6,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,17,Brodie Kostecki,Ford Mustang GT,6,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,20,David Reynolds,Chev Camaro ZL1,6,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,31,Jayden Ojeda,Chev Camaro ZL1,5,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,888,William Brown,Ford Mustang GT,6,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,6,Cameron Waters,Ford Mustang GT,7,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,38,Rylan Gray,Ford Mustang GT,7,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,7,James Golding,Ford Mustang GT,7,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,3,Aaron Cameron,Ford Mustang GT,7,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,4,Jack Le Brocq,Chev Camaro ZL1,6,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,10,Zach Bates,Chev Camaro ZL1,6,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,11,Jackson Walls,Ford Mustang GT,6,1,31,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,26,Kai Allen,Ford Mustang GT,8,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,55,Thomas Randle,Ford Mustang GT,8,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,2,Ryan Wood,Toyota GR Supra A90,8,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,14,Cameron Hill,Toyota GR Supra A90,7,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,777,Declan Fraser,Chev Camaro ZL1,7,1,34,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,96,Macauley Jones,Toyota GR Supra A90,8,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,9,Jobe Stewart,Chev Camaro ZL1,8,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,1,Chaz Mostert,Toyota GR Supra A90,8,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,8,Andre Heimgartner,Toyota GR Supra A90,9,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,20,David Reynolds,Chev Camaro ZL1,9,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,4,Jack Le Brocq,Chev Camaro ZL1,8,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,17,Brodie Kostecki,Ford Mustang GT,9,1,32,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,18,Anton De Pasquale,Chev Camaro ZL1,9,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,19,Matthew Payne,Ford Mustang GT,10,1,36,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,88,Broc Feeney,Ford Mustang GT,11,1,38,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,31,Jayden Ojeda,Chev Camaro ZL1,10,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,10,Zach Bates,Chev Camaro ZL1,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,3,Aaron Cameron,Ford Mustang GT,11,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,38,Rylan Gray,Ford Mustang GT,11,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,7,James Golding,Ford Mustang GT,11,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,11,Jackson Walls,Ford Mustang GT,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,777,Declan Fraser,Chev Camaro ZL1,11,1,42,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,888,William Brown,Ford Mustang GT,10,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,6,Cameron Waters,Ford Mustang GT,10,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,9,Jobe Stewart,Chev Camaro ZL1,13,1,37,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,2,Ryan Wood,Toyota GR Supra A90,11,1,39,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,18,Anton De Pasquale,Chev Camaro ZL1,13,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,55,Thomas Randle,Ford Mustang GT,14,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,4,Jack Le Brocq,Chev Camaro ZL1,11,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,20,David Reynolds,Chev Camaro ZL1,14,1,40,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
TAS,P04,8,Andre Heimgartner,Toyota GR Supra A90,18,1,32,false,pit_speed,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 11:54:41,,,
